SITE_ID,YEAR,tsi_crust,tsi_rot,LAT_DD83,LON_DD83,ELEVATION,COLOR,NTL,PTL,CHLA,secchi,ts_group,ts
NLA17_WA-10017,2017,61.035594278202886,51.95297959346018,48.70292,-122.4533,137,3,0.3,15.9359,5.55,3.75,chla_ts,meso
NLA17_WA-10017,2017,61.035594278202886,51.95297959346018,48.70292,-122.4533,137,3,0.3,15.9359,5.55,3.75,ptl_ts,meso
NLA17_WA-10017,2017,61.035594278202886,51.95297959346018,48.70292,-122.4533,137,3,0.3,15.9359,5.55,3.75,sdd_ts,meso
NLA17_WA-10017,2017,61.035594278202886,51.95297959346018,48.70292,-122.4533,137,3,0.3,15.9359,5.55,3.75,rot_ts,meso-eutro
NLA17_WA-10017,2017,61.035594278202886,51.95297959346018,48.70292,-122.4533,137,3,0.3,15.9359,5.55,3.75,crs_ts,eutro
NLA17_WA-10018,2017,60.443173988120634,52.2659985134193,47.60519,-122.1403,77,104,0.84,49.4325,31.36,1.55,ncp_ts,mixo
NLA17_WA-10018,2017,60.443173988120634,52.2659985134193,47.60519,-122.1403,77,104,0.84,49.4325,31.36,1.55,chla_ts,eutro
NLA17_WA-10018,2017,60.443173988120634,52.2659985134193,47.60519,-122.1403,77,104,0.84,49.4325,31.36,1.55,ptl_ts,eutro
NLA17_WA-10018,2017,60.443173988120634,52.2659985134193,47.60519,-122.1403,77,104,0.84,49.4325,31.36,1.55,sdd_ts,eutro
NLA17_WA-10018,2017,60.443173988120634,52.2659985134193,47.60519,-122.1403,77,104,0.84,49.4325,31.36,1.55,rot_ts,meso-eutro
NLA17_WA-10018,2017,60.443173988120634,52.2659985134193,47.60519,-122.1403,77,104,0.84,49.4325,31.36,1.55,crs_ts,eutro
NLA17_WA-10021,2017,54.918959797067835,52.76812434950144,47.47637,-122.9161,98,30,0.433,14.05375,7.98,NA,ncp_ts,dys
NLA17_WA-10021,2017,54.918959797067835,52.76812434950144,47.47637,-122.9161,98,30,0.433,14.05375,7.98,NA,chla_ts,eutro
NLA17_WA-10021,2017,54.918959797067835,52.76812434950144,47.47637,-122.9161,98,30,0.433,14.05375,7.98,NA,ptl_ts,meso
NLA17_WA-10021,2017,54.918959797067835,52.76812434950144,47.47637,-122.9161,98,30,0.433,14.05375,7.98,NA,sdd_ts,NA
NLA17_WA-10021,2017,54.918959797067835,52.76812434950144,47.47637,-122.9161,98,30,0.433,14.05375,7.98,NA,rot_ts,meso-eutro
NLA17_WA-10021,2017,54.918959797067835,52.76812434950144,47.47637,-122.9161,98,30,0.433,14.05375,7.98,NA,crs_ts,meso-eutro
NLA17_WA-10022,2017,66.06937263710977,31.667907800307965,47.73119,-119.5903,559,15,1.869,55.89,4.41,3.95,ncp_ts,eutro
NLA17_WA-10022,2017,66.06937263710977,31.667907800307965,47.73119,-119.5903,559,15,1.869,55.89,4.41,3.95,chla_ts,meso
NLA17_WA-10022,2017,66.06937263710977,31.667907800307965,47.73119,-119.5903,559,15,1.869,55.89,4.41,3.95,ptl_ts,eutro
NLA17_WA-10022,2017,66.06937263710977,31.667907800307965,47.73119,-119.5903,559,15,1.869,55.89,4.41,3.95,sdd_ts,meso
NLA17_WA-10022,2017,66.06937263710977,31.667907800307965,47.73119,-119.5903,559,15,1.869,55.89,4.41,3.95,rot_ts,oligo-meso
NLA17_WA-10022,2017,66.06937263710977,31.667907800307965,47.73119,-119.5903,559,15,1.869,55.89,4.41,3.95,crs_ts,hypereu
NLA17_WA-10023,2017,64.43445312484813,46.84692620918953,47.37711,-117.8026,612,25,1.216,80.475,20.16,2.2,ncp_ts,mixo
NLA17_WA-10023,2017,64.43445312484813,46.84692620918953,47.37711,-117.8026,612,25,1.216,80.475,20.16,2.2,chla_ts,eutro
NLA17_WA-10023,2017,64.43445312484813,46.84692620918953,47.37711,-117.8026,612,25,1.216,80.475,20.16,2.2,ptl_ts,eutro
NLA17_WA-10023,2017,64.43445312484813,46.84692620918953,47.37711,-117.8026,612,25,1.216,80.475,20.16,2.2,sdd_ts,meso
NLA17_WA-10023,2017,64.43445312484813,46.84692620918953,47.37711,-117.8026,612,25,1.216,80.475,20.16,2.2,rot_ts,meso-eutro
NLA17_WA-10023,2017,64.43445312484813,46.84692620918953,47.37711,-117.8026,612,25,1.216,80.475,20.16,2.2,crs_ts,eutro
NLA17_WA-10025,2017,61.453698276084474,51.47357719009709,46.95433,-119.2563,275,31,0.788,64.90125,26.88,NA,ncp_ts,mixo
NLA17_WA-10025,2017,61.453698276084474,51.47357719009709,46.95433,-119.2563,275,31,0.788,64.90125,26.88,NA,chla_ts,eutro
NLA17_WA-10025,2017,61.453698276084474,51.47357719009709,46.95433,-119.2563,275,31,0.788,64.90125,26.88,NA,ptl_ts,eutro
NLA17_WA-10025,2017,61.453698276084474,51.47357719009709,46.95433,-119.2563,275,31,0.788,64.90125,26.88,NA,sdd_ts,NA
NLA17_WA-10025,2017,61.453698276084474,51.47357719009709,46.95433,-119.2563,275,31,0.788,64.90125,26.88,NA,rot_ts,meso-eutro
NLA17_WA-10025,2017,61.453698276084474,51.47357719009709,46.95433,-119.2563,275,31,0.788,64.90125,26.88,NA,crs_ts,eutro
NLA17_WA-10026,2017,65.34444107450418,47.27755597647316,48.40071,-118.2503,684,39,1.313,81.48125,5.12,NA,ncp_ts,mixo
NLA17_WA-10026,2017,65.34444107450418,47.27755597647316,48.40071,-118.2503,684,39,1.313,81.48125,5.12,NA,chla_ts,meso
NLA17_WA-10026,2017,65.34444107450418,47.27755597647316,48.40071,-118.2503,684,39,1.313,81.48125,5.12,NA,ptl_ts,eutro
NLA17_WA-10026,2017,65.34444107450418,47.27755597647316,48.40071,-118.2503,684,39,1.313,81.48125,5.12,NA,sdd_ts,NA
NLA17_WA-10026,2017,65.34444107450418,47.27755597647316,48.40071,-118.2503,684,39,1.313,81.48125,5.12,NA,rot_ts,meso-eutro
NLA17_WA-10026,2017,65.34444107450418,47.27755597647316,48.40071,-118.2503,684,39,1.313,81.48125,5.12,NA,crs_ts,hypereu
NLA17_WA-10027,2017,62.42152589213336,50.87199370737774,48.13673,-122.297,99,2,0.553,13.455,1.98,6.9,ncp_ts,oligo
NLA17_WA-10027,2017,62.42152589213336,50.87199370737774,48.13673,-122.297,99,2,0.553,13.455,1.98,6.9,chla_ts,oligo
NLA17_WA-10027,2017,62.42152589213336,50.87199370737774,48.13673,-122.297,99,2,0.553,13.455,1.98,6.9,ptl_ts,meso
NLA17_WA-10027,2017,62.42152589213336,50.87199370737774,48.13673,-122.297,99,2,0.553,13.455,1.98,6.9,sdd_ts,oligo
NLA17_WA-10027,2017,62.42152589213336,50.87199370737774,48.13673,-122.297,99,2,0.553,13.455,1.98,6.9,rot_ts,meso-eutro
NLA17_WA-10027,2017,62.42152589213336,50.87199370737774,48.13673,-122.297,99,2,0.553,13.455,1.98,6.9,crs_ts,eutro
NLA17_WA-10038,2017,54.187619789978044,49.894133864263445,48.72561,-121.6434,214,10,0.015,5.57875,0.42,3.5,ncp_ts,oligo
NLA17_WA-10038,2017,54.187619789978044,49.894133864263445,48.72561,-121.6434,214,10,0.015,5.57875,0.42,3.5,chla_ts,oligo
NLA17_WA-10038,2017,54.187619789978044,49.894133864263445,48.72561,-121.6434,214,10,0.015,5.57875,0.42,3.5,ptl_ts,oligo
NLA17_WA-10038,2017,54.187619789978044,49.894133864263445,48.72561,-121.6434,214,10,0.015,5.57875,0.42,3.5,sdd_ts,meso
NLA17_WA-10038,2017,54.187619789978044,49.894133864263445,48.72561,-121.6434,214,10,0.015,5.57875,0.42,3.5,rot_ts,meso-eutro
NLA17_WA-10038,2017,54.187619789978044,49.894133864263445,48.72561,-121.6434,214,10,0.015,5.57875,0.42,3.5,crs_ts,meso-eutro
NLA17_WA-10048,2017,62.225216665957824,50.16008586752428,47.89651,-122.8824,58,34,0.456,27.4325,8.08,2.95,ncp_ts,dys
NLA17_WA-10048,2017,62.225216665957824,50.16008586752428,47.89651,-122.8824,58,34,0.456,27.4325,8.08,2.95,chla_ts,eutro
NLA17_WA-10048,2017,62.225216665957824,50.16008586752428,47.89651,-122.8824,58,34,0.456,27.4325,8.08,2.95,ptl_ts,eutro
NLA17_WA-10048,2017,62.225216665957824,50.16008586752428,47.89651,-122.8824,58,34,0.456,27.4325,8.08,2.95,sdd_ts,meso
NLA17_WA-10048,2017,62.225216665957824,50.16008586752428,47.89651,-122.8824,58,34,0.456,27.4325,8.08,2.95,rot_ts,meso-eutro
NLA17_WA-10048,2017,62.225216665957824,50.16008586752428,47.89651,-122.8824,58,34,0.456,27.4325,8.08,2.95,crs_ts,eutro
NLA17_WA-10049,2017,61.255885646542716,51.96536164725712,47.4213,-122.1878,133,70,0.631,29.67,11.54,0.5,ncp_ts,dys
NLA17_WA-10049,2017,61.255885646542716,51.96536164725712,47.4213,-122.1878,133,70,0.631,29.67,11.54,0.5,chla_ts,eutro
NLA17_WA-10049,2017,61.255885646542716,51.96536164725712,47.4213,-122.1878,133,70,0.631,29.67,11.54,0.5,ptl_ts,eutro
NLA17_WA-10049,2017,61.255885646542716,51.96536164725712,47.4213,-122.1878,133,70,0.631,29.67,11.54,0.5,sdd_ts,eutro
NLA17_WA-10049,2017,61.255885646542716,51.96536164725712,47.4213,-122.1878,133,70,0.631,29.67,11.54,0.5,rot_ts,meso-eutro
NLA17_WA-10049,2017,61.255885646542716,51.96536164725712,47.4213,-122.1878,133,70,0.631,29.67,11.54,0.5,crs_ts,eutro
NLA17_WA-10050,2017,66.20647845991768,43.181463759917904,47.93791,-118.9888,398,2,0.934,15.65125,2,3.9,ncp_ts,oligo
NLA17_WA-10050,2017,66.20647845991768,43.181463759917904,47.93791,-118.9888,398,2,0.934,15.65125,2,3.9,chla_ts,oligo
NLA17_WA-10050,2017,66.20647845991768,43.181463759917904,47.93791,-118.9888,398,2,0.934,15.65125,2,3.9,ptl_ts,meso
NLA17_WA-10050,2017,66.20647845991768,43.181463759917904,47.93791,-118.9888,398,2,0.934,15.65125,2,3.9,sdd_ts,meso
NLA17_WA-10050,2017,66.20647845991768,43.181463759917904,47.93791,-118.9888,398,2,0.934,15.65125,2,3.9,rot_ts,oligo-meso
NLA17_WA-10050,2017,66.20647845991768,43.181463759917904,47.93791,-118.9888,398,2,0.934,15.65125,2,3.9,crs_ts,hypereu
NLA17_WA-10052,2017,61.382211411877265,50.576058040602035,47.15698,-122.6829,60,4,0.356,8.2275,1.82,5.05,ncp_ts,oligo
NLA17_WA-10052,2017,61.382211411877265,50.576058040602035,47.15698,-122.6829,60,4,0.356,8.2275,1.82,5.05,chla_ts,oligo
NLA17_WA-10052,2017,61.382211411877265,50.576058040602035,47.15698,-122.6829,60,4,0.356,8.2275,1.82,5.05,ptl_ts,oligo
NLA17_WA-10052,2017,61.382211411877265,50.576058040602035,47.15698,-122.6829,60,4,0.356,8.2275,1.82,5.05,sdd_ts,oligo
NLA17_WA-10052,2017,61.382211411877265,50.576058040602035,47.15698,-122.6829,60,4,0.356,8.2275,1.82,5.05,rot_ts,meso-eutro
NLA17_WA-10052,2017,61.382211411877265,50.576058040602035,47.15698,-122.6829,60,4,0.356,8.2275,1.82,5.05,crs_ts,eutro
NLA17_WA-10056,2017,61.36426084020088,52.44994805576504,46.83236,-121.8633,1792,4,0.136,19.64625,0.31,NA,ncp_ts,oligo
NLA17_WA-10056,2017,61.36426084020088,52.44994805576504,46.83236,-121.8633,1792,4,0.136,19.64625,0.31,NA,chla_ts,oligo
NLA17_WA-10056,2017,61.36426084020088,52.44994805576504,46.83236,-121.8633,1792,4,0.136,19.64625,0.31,NA,ptl_ts,meso
NLA17_WA-10056,2017,61.36426084020088,52.44994805576504,46.83236,-121.8633,1792,4,0.136,19.64625,0.31,NA,sdd_ts,NA
NLA17_WA-10056,2017,61.36426084020088,52.44994805576504,46.83236,-121.8633,1792,4,0.136,19.64625,0.31,NA,rot_ts,meso-eutro
NLA17_WA-10056,2017,61.36426084020088,52.44994805576504,46.83236,-121.8633,1792,4,0.136,19.64625,0.31,NA,crs_ts,eutro
NLA17_WA-10057,2017,62.37279764912828,52.85268404701874,47.06505,-119.4241,317,39,2.468,174.555,135.5,0.35,ncp_ts,mixo
NLA17_WA-10057,2017,62.37279764912828,52.85268404701874,47.06505,-119.4241,317,39,2.468,174.555,135.5,0.35,chla_ts,hypereu
NLA17_WA-10057,2017,62.37279764912828,52.85268404701874,47.06505,-119.4241,317,39,2.468,174.555,135.5,0.35,ptl_ts,hypereu
NLA17_WA-10057,2017,62.37279764912828,52.85268404701874,47.06505,-119.4241,317,39,2.468,174.555,135.5,0.35,sdd_ts,hypereu
NLA17_WA-10057,2017,62.37279764912828,52.85268404701874,47.06505,-119.4241,317,39,2.468,174.555,135.5,0.35,rot_ts,meso-eutro
NLA17_WA-10057,2017,62.37279764912828,52.85268404701874,47.06505,-119.4241,317,39,2.468,174.555,135.5,0.35,crs_ts,eutro
NLA17_WA-10060,2017,56.195706096520134,53.29540099080879,47.4671,-121.4557,1225,4,0.084,1.93625,0.39,23.6,ncp_ts,oligo
NLA17_WA-10060,2017,56.195706096520134,53.29540099080879,47.4671,-121.4557,1225,4,0.084,1.93625,0.39,23.6,chla_ts,oligo
NLA17_WA-10060,2017,56.195706096520134,53.29540099080879,47.4671,-121.4557,1225,4,0.084,1.93625,0.39,23.6,ptl_ts,oligo
NLA17_WA-10060,2017,56.195706096520134,53.29540099080879,47.4671,-121.4557,1225,4,0.084,1.93625,0.39,23.6,sdd_ts,oligo
NLA17_WA-10060,2017,56.195706096520134,53.29540099080879,47.4671,-121.4557,1225,4,0.084,1.93625,0.39,23.6,rot_ts,meso-eutro
NLA17_WA-10060,2017,56.195706096520134,53.29540099080879,47.4671,-121.4557,1225,4,0.084,1.93625,0.39,23.6,crs_ts,eutro
NLA17_WA-10064,2017,61.57760417656237,51.03616733369935,47.02107,-122.831,62,40,0.84,59.40625,21.6,0.55,ncp_ts,mixo
NLA17_WA-10064,2017,61.57760417656237,51.03616733369935,47.02107,-122.831,62,40,0.84,59.40625,21.6,0.55,chla_ts,eutro
NLA17_WA-10064,2017,61.57760417656237,51.03616733369935,47.02107,-122.831,62,40,0.84,59.40625,21.6,0.55,ptl_ts,eutro
NLA17_WA-10064,2017,61.57760417656237,51.03616733369935,47.02107,-122.831,62,40,0.84,59.40625,21.6,0.55,sdd_ts,eutro
NLA17_WA-10064,2017,61.57760417656237,51.03616733369935,47.02107,-122.831,62,40,0.84,59.40625,21.6,0.55,rot_ts,meso-eutro
NLA17_WA-10064,2017,61.57760417656237,51.03616733369935,47.02107,-122.831,62,40,0.84,59.40625,21.6,0.55,crs_ts,eutro
NLA17_WA-HP001,2017,60.02097005257459,52.539616798135484,46.266753,-121.629648,1287.75,10,0.051,10.54875,1.28,8.025,ncp_ts,oligo
NLA17_WA-HP001,2017,60.02097005257459,52.539616798135484,46.266753,-121.629648,1287.75,10,0.051,10.54875,1.28,8.025,chla_ts,oligo
NLA17_WA-HP001,2017,60.02097005257459,52.539616798135484,46.266753,-121.629648,1287.75,10,0.051,10.54875,1.28,8.025,ptl_ts,oligo
NLA17_WA-HP001,2017,60.02097005257459,52.539616798135484,46.266753,-121.629648,1287.75,10,0.051,10.54875,1.28,8.025,sdd_ts,oligo
NLA17_WA-HP001,2017,60.02097005257459,52.539616798135484,46.266753,-121.629648,1287.75,10,0.051,10.54875,1.28,8.025,rot_ts,meso-eutro
NLA17_WA-HP001,2017,60.02097005257459,52.539616798135484,46.266753,-121.629648,1287.75,10,0.051,10.54875,1.28,8.025,crs_ts,eutro
NLA17_WA-HP002,2017,47.424550953468334,51.776570346672486,48.501411,-120.737873,1461.41,15,0.034,3.89125,0.45,13.05,ncp_ts,oligo
NLA17_WA-HP002,2017,47.424550953468334,51.776570346672486,48.501411,-120.737873,1461.41,15,0.034,3.89125,0.45,13.05,chla_ts,oligo
NLA17_WA-HP002,2017,47.424550953468334,51.776570346672486,48.501411,-120.737873,1461.41,15,0.034,3.89125,0.45,13.05,ptl_ts,oligo
NLA17_WA-HP002,2017,47.424550953468334,51.776570346672486,48.501411,-120.737873,1461.41,15,0.034,3.89125,0.45,13.05,sdd_ts,oligo
NLA17_WA-HP002,2017,47.424550953468334,51.776570346672486,48.501411,-120.737873,1461.41,15,0.034,3.89125,0.45,13.05,rot_ts,meso-eutro
NLA17_WA-HP002,2017,47.424550953468334,51.776570346672486,48.501411,-120.737873,1461.41,15,0.034,3.89125,0.45,13.05,crs_ts,meso-eutro
NLA17_WA-HP003,2017,66.67329435199535,45.549474343514675,47.58873889,-119.3227985,376.66,0,0.238,34.20875,1.52,6.199999999999999,ncp_ts,eutro
NLA17_WA-HP003,2017,66.67329435199535,45.549474343514675,47.58873889,-119.3227985,376.66,0,0.238,34.20875,1.52,6.199999999999999,chla_ts,oligo
NLA17_WA-HP003,2017,66.67329435199535,45.549474343514675,47.58873889,-119.3227985,376.66,0,0.238,34.20875,1.52,6.199999999999999,ptl_ts,eutro
NLA17_WA-HP003,2017,66.67329435199535,45.549474343514675,47.58873889,-119.3227985,376.66,0,0.238,34.20875,1.52,6.199999999999999,sdd_ts,oligo
NLA17_WA-HP003,2017,66.67329435199535,45.549474343514675,47.58873889,-119.3227985,376.66,0,0.238,34.20875,1.52,6.199999999999999,rot_ts,meso-eutro
NLA17_WA-HP003,2017,66.67329435199535,45.549474343514675,47.58873889,-119.3227985,376.66,0,0.238,34.20875,1.52,6.199999999999999,crs_ts,hypereu
NLA17_WI-10001,2017,72.37145125696611,46.165002032850936,42.96456,-89.2538,256,17.5,1.0150000000000001,80.5,61.2,1.0625,ncp_ts,eutro
NLA17_WI-10001,2017,72.37145125696611,46.165002032850936,42.96456,-89.2538,256,17.5,1.0150000000000001,80.5,61.2,1.0625,chla_ts,hypereu
NLA17_WI-10001,2017,72.37145125696611,46.165002032850936,42.96456,-89.2538,256,17.5,1.0150000000000001,80.5,61.2,1.0625,ptl_ts,eutro
NLA17_WI-10001,2017,72.37145125696611,46.165002032850936,42.96456,-89.2538,256,17.5,1.0150000000000001,80.5,61.2,1.0625,sdd_ts,eutro
NLA17_WI-10001,2017,72.37145125696611,46.165002032850936,42.96456,-89.2538,256,17.5,1.0150000000000001,80.5,61.2,1.0625,rot_ts,meso-eutro
NLA17_WI-10001,2017,72.37145125696611,46.165002032850936,42.96456,-89.2538,256,17.5,1.0150000000000001,80.5,61.2,1.0625,crs_ts,hypereu
NLA17_WI-10002,2017,60.63812031145117,52.977082652742936,44.32364,-89.19101,271,5,0.789,9.14,1.46,4.125,ncp_ts,oligo
NLA17_WI-10002,2017,60.63812031145117,52.977082652742936,44.32364,-89.19101,271,5,0.789,9.14,1.46,4.125,chla_ts,oligo
NLA17_WI-10002,2017,60.63812031145117,52.977082652742936,44.32364,-89.19101,271,5,0.789,9.14,1.46,4.125,ptl_ts,oligo
NLA17_WI-10002,2017,60.63812031145117,52.977082652742936,44.32364,-89.19101,271,5,0.789,9.14,1.46,4.125,sdd_ts,oligo
NLA17_WI-10002,2017,60.63812031145117,52.977082652742936,44.32364,-89.19101,271,5,0.789,9.14,1.46,4.125,rot_ts,meso-eutro
NLA17_WI-10002,2017,60.63812031145117,52.977082652742936,44.32364,-89.19101,271,5,0.789,9.14,1.46,4.125,crs_ts,eutro
NLA17_WI-10003,2017,62.53433948890867,50.70265211666889,43.09787,-88.46216,262,15,0.409,12.5,3.94,2.625,ncp_ts,oligo
NLA17_WI-10003,2017,62.53433948890867,50.70265211666889,43.09787,-88.46216,262,15,0.409,12.5,3.94,2.625,chla_ts,meso
NLA17_WI-10003,2017,62.53433948890867,50.70265211666889,43.09787,-88.46216,262,15,0.409,12.5,3.94,2.625,ptl_ts,meso
NLA17_WI-10003,2017,62.53433948890867,50.70265211666889,43.09787,-88.46216,262,15,0.409,12.5,3.94,2.625,sdd_ts,meso
NLA17_WI-10003,2017,62.53433948890867,50.70265211666889,43.09787,-88.46216,262,15,0.409,12.5,3.94,2.625,rot_ts,meso-eutro
NLA17_WI-10003,2017,62.53433948890867,50.70265211666889,43.09787,-88.46216,262,15,0.409,12.5,3.94,2.625,crs_ts,eutro
NLA17_WI-10004,2017,61.47149173470389,51.30844913846828,45.3155,-92.56407,286,10,0.187,10.6,4.62,3.875,ncp_ts,oligo
NLA17_WI-10004,2017,61.47149173470389,51.30844913846828,45.3155,-92.56407,286,10,0.187,10.6,4.62,3.875,chla_ts,meso
NLA17_WI-10004,2017,61.47149173470389,51.30844913846828,45.3155,-92.56407,286,10,0.187,10.6,4.62,3.875,ptl_ts,oligo
NLA17_WI-10004,2017,61.47149173470389,51.30844913846828,45.3155,-92.56407,286,10,0.187,10.6,4.62,3.875,sdd_ts,meso
NLA17_WI-10004,2017,61.47149173470389,51.30844913846828,45.3155,-92.56407,286,10,0.187,10.6,4.62,3.875,rot_ts,meso-eutro
NLA17_WI-10004,2017,61.47149173470389,51.30844913846828,45.3155,-92.56407,286,10,0.187,10.6,4.62,3.875,crs_ts,eutro
NLA17_WI-10005,2017,62.92750842665151,54.08456670436126,43.54511,-89.36625,235,30,0.575,32.4,29.8,0.75,ncp_ts,mixo
NLA17_WI-10005,2017,62.92750842665151,54.08456670436126,43.54511,-89.36625,235,30,0.575,32.4,29.8,0.75,chla_ts,eutro
NLA17_WI-10005,2017,62.92750842665151,54.08456670436126,43.54511,-89.36625,235,30,0.575,32.4,29.8,0.75,ptl_ts,eutro
NLA17_WI-10005,2017,62.92750842665151,54.08456670436126,43.54511,-89.36625,235,30,0.575,32.4,29.8,0.75,sdd_ts,eutro
NLA17_WI-10005,2017,62.92750842665151,54.08456670436126,43.54511,-89.36625,235,30,0.575,32.4,29.8,0.75,rot_ts,meso-eutro
NLA17_WI-10005,2017,62.92750842665151,54.08456670436126,43.54511,-89.36625,235,30,0.575,32.4,29.8,0.75,crs_ts,eutro
NLA17_WI-10006,2017,61.64773680272548,53.568460467924325,44.88914,-88.47493,256,10,0.483,11.8,4.18,3.2,ncp_ts,oligo
NLA17_WI-10006,2017,61.64773680272548,53.568460467924325,44.88914,-88.47493,256,10,0.483,11.8,4.18,3.2,chla_ts,meso
NLA17_WI-10006,2017,61.64773680272548,53.568460467924325,44.88914,-88.47493,256,10,0.483,11.8,4.18,3.2,ptl_ts,oligo
NLA17_WI-10006,2017,61.64773680272548,53.568460467924325,44.88914,-88.47493,256,10,0.483,11.8,4.18,3.2,sdd_ts,meso
NLA17_WI-10006,2017,61.64773680272548,53.568460467924325,44.88914,-88.47493,256,10,0.483,11.8,4.18,3.2,rot_ts,meso-eutro
NLA17_WI-10006,2017,61.64773680272548,53.568460467924325,44.88914,-88.47493,256,10,0.483,11.8,4.18,3.2,crs_ts,eutro
NLA17_WI-10007,2017,60.942370194069305,53.05844526201224,45.76453,-90.66041,434,200,0.566,38.9,11.6,1,ncp_ts,mixo
NLA17_WI-10007,2017,60.942370194069305,53.05844526201224,45.76453,-90.66041,434,200,0.566,38.9,11.6,1,chla_ts,eutro
NLA17_WI-10007,2017,60.942370194069305,53.05844526201224,45.76453,-90.66041,434,200,0.566,38.9,11.6,1,ptl_ts,eutro
NLA17_WI-10007,2017,60.942370194069305,53.05844526201224,45.76453,-90.66041,434,200,0.566,38.9,11.6,1,sdd_ts,eutro
NLA17_WI-10007,2017,60.942370194069305,53.05844526201224,45.76453,-90.66041,434,200,0.566,38.9,11.6,1,rot_ts,meso-eutro
NLA17_WI-10007,2017,60.942370194069305,53.05844526201224,45.76453,-90.66041,434,200,0.566,38.9,11.6,1,crs_ts,eutro
NLA17_WI-10008,2017,69.9769061470918,55.09318870007974,46.55919,-91.39356,336,15,0.6114999999999999,36.3,5.140000000000001,NA,ncp_ts,eutro
NLA17_WI-10008,2017,69.9769061470918,55.09318870007974,46.55919,-91.39356,336,15,0.6114999999999999,36.3,5.140000000000001,NA,chla_ts,meso
NLA17_WI-10008,2017,69.9769061470918,55.09318870007974,46.55919,-91.39356,336,15,0.6114999999999999,36.3,5.140000000000001,NA,ptl_ts,eutro
NLA17_WI-10008,2017,69.9769061470918,55.09318870007974,46.55919,-91.39356,336,15,0.6114999999999999,36.3,5.140000000000001,NA,sdd_ts,NA
NLA17_WI-10008,2017,69.9769061470918,55.09318870007974,46.55919,-91.39356,336,15,0.6114999999999999,36.3,5.140000000000001,NA,rot_ts,eutro
NLA17_WI-10008,2017,69.9769061470918,55.09318870007974,46.55919,-91.39356,336,15,0.6114999999999999,36.3,5.140000000000001,NA,crs_ts,hypereu
NLA17_WI-10009,2017,66.30819339494187,48.248583437805294,44.43379,-92.071,204,120,0.849,204,159,0.475,ncp_ts,mixo
NLA17_WI-10009,2017,66.30819339494187,48.248583437805294,44.43379,-92.071,204,120,0.849,204,159,0.475,chla_ts,hypereu
NLA17_WI-10009,2017,66.30819339494187,48.248583437805294,44.43379,-92.071,204,120,0.849,204,159,0.475,ptl_ts,hypereu
NLA17_WI-10009,2017,66.30819339494187,48.248583437805294,44.43379,-92.071,204,120,0.849,204,159,0.475,sdd_ts,hypereu
NLA17_WI-10009,2017,66.30819339494187,48.248583437805294,44.43379,-92.071,204,120,0.849,204,159,0.475,rot_ts,meso-eutro
NLA17_WI-10009,2017,66.30819339494187,48.248583437805294,44.43379,-92.071,204,120,0.849,204,159,0.475,crs_ts,hypereu
NLA17_WI-10010,2017,61.85528984478659,53.880561220802115,43.60641,-90.09231,279,10,0.285,43.4,18.5,1.375,ncp_ts,eutro
NLA17_WI-10010,2017,61.85528984478659,53.880561220802115,43.60641,-90.09231,279,10,0.285,43.4,18.5,1.375,chla_ts,eutro
NLA17_WI-10010,2017,61.85528984478659,53.880561220802115,43.60641,-90.09231,279,10,0.285,43.4,18.5,1.375,ptl_ts,eutro
NLA17_WI-10010,2017,61.85528984478659,53.880561220802115,43.60641,-90.09231,279,10,0.285,43.4,18.5,1.375,sdd_ts,eutro
NLA17_WI-10010,2017,61.85528984478659,53.880561220802115,43.60641,-90.09231,279,10,0.285,43.4,18.5,1.375,rot_ts,meso-eutro
NLA17_WI-10010,2017,61.85528984478659,53.880561220802115,43.60641,-90.09231,279,10,0.285,43.4,18.5,1.375,crs_ts,eutro
NLA17_WI-10011,2017,66.26310319281069,49.98425322434895,42.7318,-88.94242,265,15,1.14,127,44.3,0.5,ncp_ts,eutro
NLA17_WI-10011,2017,66.26310319281069,49.98425322434895,42.7318,-88.94242,265,15,1.14,127,44.3,0.5,chla_ts,eutro
NLA17_WI-10011,2017,66.26310319281069,49.98425322434895,42.7318,-88.94242,265,15,1.14,127,44.3,0.5,ptl_ts,hypereu
NLA17_WI-10011,2017,66.26310319281069,49.98425322434895,42.7318,-88.94242,265,15,1.14,127,44.3,0.5,sdd_ts,eutro
NLA17_WI-10011,2017,66.26310319281069,49.98425322434895,42.7318,-88.94242,265,15,1.14,127,44.3,0.5,rot_ts,meso-eutro
NLA17_WI-10011,2017,66.26310319281069,49.98425322434895,42.7318,-88.94242,265,15,1.14,127,44.3,0.5,crs_ts,hypereu
NLA17_WI-10012,2017,60.82935172493269,52.2659985134193,45.73497,-91.57065,410,40,0.398,28.9,7.3,1.875,ncp_ts,dys
NLA17_WI-10012,2017,60.82935172493269,52.2659985134193,45.73497,-91.57065,410,40,0.398,28.9,7.3,1.875,chla_ts,meso
NLA17_WI-10012,2017,60.82935172493269,52.2659985134193,45.73497,-91.57065,410,40,0.398,28.9,7.3,1.875,ptl_ts,eutro
NLA17_WI-10012,2017,60.82935172493269,52.2659985134193,45.73497,-91.57065,410,40,0.398,28.9,7.3,1.875,sdd_ts,eutro
NLA17_WI-10012,2017,60.82935172493269,52.2659985134193,45.73497,-91.57065,410,40,0.398,28.9,7.3,1.875,rot_ts,meso-eutro
